 938,  -2.01128e+04 
 939,  -2.01156e+04 
 941,  -2.01214e+04 
 943,  -2.01243e+04 
 944,  -2.01269e+04 
 945,  -2.01289e+04 
 946,  -2.01314e+04 
 947,  -2.01326e+04 
 948,  -2.01343e+04 
 949,  -2.01348e+04 
 951,  -2.01427e+04 
 952,  -2.01442e+04 
 953,  -2.01524e+04 
 955,  -2.01554e+04 
 956,  -2.01561e+04 
 957,  -2.01601e+04 
 959,  -2.01637e+04 
 960,  -2.01650e+04 
 961,  -2.01691e+04 
 963,  -2.01721e+04 
 964,  -2.01742e+04 
 965,  -2.01779e+04 
 967,  -2.01807e+04 
 968,  -2.01831e+04 
 969,  -2.01862e+04 
 970,  -2.01875e+04 
 971,  -2.01904e+04 
 972,  -2.01906e+04 
 973,  -2.01926e+04 
 975,  -2.01995e+04 
 977,  -2.02028e+04 
 978,  -2.02050e+04 
 979,  -2.02070e+04 
 980,  -2.02094e+04 
 981,  -2.02099e+04 
 982,  -2.02127e+04 
 984,  -2.02186e+04 
 986,  -2.02217e+04 
 987,  -2.02243e+04 
 988,  -2.02264e+04 
 989,  -2.02290e+04 
 990,  -2.02302e+04 
 991,  -2.02321e+04 
 992,  -2.02325e+04 
 994,  -2.02399e+04 
 995,  -2.02424e+04 
 996,  -2.02494e+04 
 998,  -2.02524e+04 
 999,  -2.02530e+04 
1000,  -2.02573e+04 
